,target
919776,0
522355,0
507034,0
459743,0
112001,0
49757,0
907016,0
646626,0
1247716,1
194137,0
16549,0
691925,0
774003,0
656817,0
625699,0
136192,0
723813,0
543440,1
85160,0
89460,0
737853,0
814438,0
519830,0
711923,0
603604,0
1239004,1
343570,0
1075559,0
1022974,0
1172915,0
821751,0
441298,0
1080821,0
1190961,0
580546,1
1000759,0
252607,0
201496,0
755402,0
591959,0
615231,0
1143036,0
455435,0
1279945,0
524658,0
71919,0
601880,0
178065,0
183250,0
466312,0
614357,0
733024,0
826969,0
137111,0
183315,0
725446,0
1201583,0
985051,0
1275551,0
803444,0
959758,0
1303354,0
1058390,0
1178874,0
492866,0
47125,0
506273,0
1156681,0
37615,0
528782,0
461154,0
559105,0
1189162,0
174833,0
1059695,0
747388,0
930921,0
461105,1
1126248,0
320616,0
1042593,0
225327,0
1132305,0
325446,1
1304196,0
975225,0
996048,0
967806,0
1305675,0
1214380,1
152724,0
679170,0
52817,0
38381,0
1021845,0
42966,0
769480,0
1112933,0
465970,0
330254,0
1248918,0
799737,0
529085,0
959275,0
715708,0
721042,0
655381,0
1172169,0
267347,0
632021,0
614403,0
1247951,0
951676,0
1062375,0
900768,0
589970,0
38540,0
349049,0
574872,0
15227,0
971283,0
715793,0
475347,0
337017,0
108022,0
274937,0
579160,0
1300187,0
1293509,0
232160,0
247309,0
14328,0
1208373,0
887369,0
18542,0
1114833,1
66478,0
261418,0
660467,0
323202,0
94507,0
981956,0
235052,0
946240,0
455947,0
80245,1
1059142,0
1076518,0
46242,0
419867,0
363808,0
137719,0
961069,0
1084176,0
57064,0
75295,0
967600,0
564184,0
1292974,0
762832,0
598436,0
182605,0
939732,0
922970,0
921220,0
519948,1
631052,0
360228,0
242541,0
1128726,0
206763,1
37201,0
57648,0
882641,0
767142,0
45183,1
835744,0
390731,0
155168,0
617571,0
1139526,0
474359,0
593030,0
449343,0
555005,0
686543,0
911960,0
717023,0
247488,0
799866,0
566453,0
509369,0
61548,0
420890,1
477530,0
651810,1
793334,0
798616,0
622854,0
71988,0
254441,1
223414,0
528484,0
1124719,0
96771,0
57950,0
167216,0
500499,0
609608,0
995037,0
1061511,0
1068117,0
672104,0
1059248,1
518641,0
536710,0
102050,0
605217,0
725791,0
951276,0
542604,0
615008,0
914923,0
525024,0
889469,0
279573,0
250083,0
629834,0
68808,0
379961,0
464602,0
217838,0
356835,0
617555,0
478845,0
229767,0
61250,0
659971,0
707790,0
131702,0
475809,0
1021656,0
85217,1
751323,0
890063,1
115801,0
314770,0
359268,0
405389,0
262370,0
713310,0
1001111,0
1067820,0
184692,0
251310,0
494956,0
292623,0
1157125,0
1254990,0
1273712,0
240624,0
821864,1
316468,0
152694,0
1239112,0
919125,0
954556,0
85481,0
776987,0
1218829,0
522418,0
979464,0
18460,0
855470,0
75910,0
684731,0
1256134,0
292996,0
909865,0
18796,0
860044,0
107815,0
563403,0
976938,0
705603,0
1286533,0
892301,0
9699,0
712526,0
59927,0
729784,0
597691,0
546286,0
484947,0
281981,0
94990,0
88415,0
1088160,0
80621,0
723251,0
913100,0
300195,0
1153237,0
602318,0
439774,0
1112331,0
526114,0
922364,0
606542,0
776146,0
357648,0
1232969,0
1117986,0
968410,0
1278964,0
927054,0
773689,0
871787,0
119377,0
418582,0
409208,0
859521,0
99746,0
357474,0
724221,0
326873,0
531287,0
1066853,0
49686,0
450000,0
357214,0
27509,0
87425,0
1278157,0
642075,0
103609,0
82488,0
537899,0
54232,0
1175459,0
679715,0
19825,0
545628,0
281682,0
60182,0
748079,0
1184571,0
1112994,0
260217,0
499402,0
992980,0
32238,0
971887,0
770801,1
1084774,0
1146647,0
411045,0
1197561,0
732227,0
206662,0
523885,0
219333,0
99713,0
747410,0
935483,1
894774,0
90449,0
281234,0
407388,1
536899,0
1052350,0
244345,0
170472,0
1164720,0
263805,0
812065,0
180331,0
678843,0
361896,0
854613,0
1008776,0
1286452,0
315436,0
612283,0
188032,0
79620,0
457262,0
1064548,0
554076,0
1226069,0
295754,0
528694,0
606261,0
867962,0
737386,0
87691,0
1261789,0
1229143,0
413366,0
445732,0
1152949,0
113807,0
993749,0
748537,0
1073220,0
576877,0
570910,0
162207,1
425958,0
1192414,0
613276,0
1088442,0
848525,0
1243940,0
241664,0
696940,0
316337,0
821619,1
1080840,0
242259,0
641019,0
481246,0
730898,0
708417,0
314133,0
436212,0
496422,0
45167,0
872596,0
1150072,0
657179,0
67497,0
583832,0
560014,0
923488,0
337608,0
759476,0
214030,0
43337,0
1132869,0
51952,0
509893,0
1074726,0
664974,1
989681,0
581346,0
1121861,0
591338,0
1112263,0
79988,1
911270,0
885960,0
1170183,0
137291,0
296295,0
970114,0
602434,0
565768,1
307565,0
1278804,0
820239,0
663367,0
572071,0
173029,0
287144,1
633970,0
1121168,0
524874,0
149773,0
162250,0
983580,0
99066,1
718824,0
364359,0
609584,0
103016,0
1096273,0
325498,0
424194,0
1084841,0
626980,0
1033834,0
1240286,1
614818,0
819389,0
740237,0
364727,0
752860,0
809293,0
237322,0
857951,0
1133603,0
509514,0
975732,0
993328,0
392154,0
1290357,0
221,0
221828,0
571876,0
396705,0
652532,0
843759,0
846682,0
196598,0
1279970,0
843954,0
783009,0
1117387,0
35835,0
623496,0
928467,0
952612,0
73422,0
298367,0
666389,0
73457,1
679842,0
138662,0
584810,0
959816,0
78718,0
564879,0
721925,0
285364,0
1261696,0
258152,0
918892,0
1116706,0
946185,0
57204,0
127468,0
136684,0
614768,0
131004,0
1261319,0
1099573,0
1171645,0
836786,0
606791,0
181193,0
268938,0
388459,0
890691,0
1032060,0
794515,1
572808,1
304712,0
856712,0
1153927,0
1113080,0
1129018,0
1062699,0
134720,0
183718,0
649587,0
513177,0
360108,0
371898,0
733981,0
490419,0
560118,0
467107,0
379231,0
878421,0
93419,1
1091302,0
1159477,1
1299169,1
593559,0
441261,0
483652,0
606676,0
317246,0
508565,0
64843,0
592858,0
1271820,0
88829,0
627457,0
1080523,0
328477,0
46032,0
21224,0
496685,0
1094899,0
149705,0
21226,0
300816,0
338587,0
113612,0
586330,0
1238681,0
1199217,0
66995,0
648701,0
123554,0
441012,1
558847,0
665028,0
30019,0
1158443,0
619310,0
100013,0
133323,1
513926,0
704575,0
968983,0
360275,0
909216,0
1277721,0
1082156,0
632707,0
737417,0
145785,0
872514,1
71941,0
458935,0
988333,0
887876,0
1088771,0
5522,0
580315,0
1059053,0
498432,0
332839,0
292517,0
730084,0
991302,0
837304,0
365252,0
861012,0
109767,0
929086,0
14011,0
872845,0
742179,0
192699,0
450579,0
706562,1
955815,0
163298,0
1289566,0
504808,0
384147,0
386743,0
1047579,1
389294,0
803944,0
623997,0
922560,0
1057873,0
637062,0
103939,0
1059547,0
129323,0
33266,1
329826,0
671944,0
516240,0
1223363,0
247450,1
147988,1
65708,0
1049706,0
1150,0
1177270,0
1237171,1
1199199,0
431320,0
637421,0
579521,1
398495,0
126769,0
456365,0
480895,0
278449,0
673780,0
478874,0
210649,0
407510,0
187662,0
562939,0
628694,0
415909,0
62163,0
1046728,0
61769,0
67714,0
666007,0
13708,0
450065,0
575420,0
422615,0
561156,0
252661,0
631866,1
1263122,0
681729,0
1043279,0
554578,0
523012,0
304506,0
414567,0
242208,0
671216,0
709383,0
91080,0
1234323,0
1280411,0
884609,0
79542,0
369417,0
612693,0
1111581,0
1218733,0
151200,0
1118122,0
424262,0
746242,0
389758,0
436541,0
1008632,0
181697,0
825619,0
901016,1
621852,0
982021,0
337298,0
87651,0
1001890,0
381699,0
652234,0
80099,0
199963,0
408127,0
506383,0
833763,0
329667,0
514679,0
312796,0
43368,0
368093,0
28965,0
1298849,0
912770,0
1282854,0
279059,0
891576,0
43843,0
854343,1
1220654,0
1295000,1
320780,0
85874,1
339276,0
773653,0
35146,0
26158,0
638443,0
1021387,0
972981,0
208544,0
1037662,0
1105808,0
993850,0
770887,0
953249,0
90242,0
179378,0
511022,0
703102,0
913085,0
908373,0
346799,0
98276,0
882590,0
1008120,0
1142268,0
593234,0
227017,0
102514,0
303260,0
417437,0
207384,0
946671,0
102097,0
452563,1
1280571,0
5646,0
382454,0
1174161,0
923338,0
1050902,0
902377,0
1216300,0
714320,0
1246044,0
1303327,0
1024564,0
771333,0
355272,0
56123,0
460903,0
71118,0
856218,0
1183923,0
731276,0
192584,0
383264,0
646075,0
984064,0
612618,0
1077711,0
933032,0
882270,0
487391,0
954652,0
1115006,0
998321,0
1067060,0
406675,0
147094,0
1305023,0
1025612,0
309508,0
162393,0
1289522,0
682632,0
544669,0
790163,0
187058,0
1216293,0
1185664,0
584890,0
825228,1
985597,0
614425,0
299671,0
807251,0
962139,0
919248,0
1002082,0
748928,1
829245,0
686533,0
1135714,0
556621,0
974730,1
1070579,0
746638,0
1112600,1
289418,0
1093716,1
586068,0
203639,1
226882,0
1226631,0
444105,0
607048,0
23699,0
918650,0
565722,0
312217,0
1059607,0
334461,0
186922,0
218980,0
97776,0
320024,0
15695,0
604344,0
528784,0
545750,0
291700,0
201941,0
996985,1
588564,0
514852,0
980303,0
802771,0
964198,0
898740,0
284357,0
538439,0
1248267,0
757733,1
136382,0
1197712,0
81676,0
238430,0
1216749,0
1064802,0
1077756,0
293139,0
379798,0
28600,0
578130,0
7914,0
844842,0
264964,0
132744,0
717085,0
1059327,0
583570,0
1190866,0
491205,0
805592,0
343821,0
711869,0
67453,0
1198726,0
694003,0
1305947,0
10056,0
606524,0
42728,0
1286713,0
326933,0
460771,0
530140,0
755400,0
1002904,0
218065,0
215468,0
369929,0
955672,0
1071884,0
1219688,0
993844,0
503339,0
1078418,0
1046224,0
426927,0
988705,0
775923,0
138221,0
911141,1
26212,0
719329,0
178430,0
1153462,0
249964,0
294353,1
1300523,0
797589,0
424176,0
589266,0
696201,0
691002,0
916096,0
783001,0
994932,0
41261,0
316664,0
3122,0
271819,0
19754,0
925763,0
1000764,0
782098,0
860168,0
652847,0
692666,0
254681,0
954461,0
11117,0
10240,0
1018973,0
497481,0
455138,0
277260,0
1196006,0
46942,0
1033032,0
954996,0
508394,0
241047,0
137702,0
334983,0
1027562,0
99528,0
109575,0
841440,0
472473,0
458873,0
1038083,0
1170153,1
158143,0
394847,0
604020,0
941909,0
373830,0
808755,0
314167,1
1277368,0
924116,0
879229,1
1292153,0
914851,0
1257217,0
1005795,0
659158,0
134227,0
496134,0
595966,0
795812,0
1087120,0
410085,0
365339,0
847226,1
577444,0
579233,0
666704,0
620565,0
753536,0
956468,0
862827,0
947868,0
923921,0
1274335,0
740849,0
1187764,0
284121,0
1087101,0
1259166,0
517443,0
10683,0
1071828,0
1017928,0
607173,0
261243,0
222204,0
1182960,0
1128703,0
1275622,0
737187,0
46449,0
860464,0
800137,0
952704,0
1225551,0
370722,0
837956,1
1081577,0
766929,0
721319,0
17590,1
80726,1
625674,0
1273126,0
584354,0
12924,0
222805,0
891815,0
24569,1
494654,0
1262713,0
591731,0
276970,0
849269,0
298641,0
352956,0
793654,0
217325,0
977752,0
323745,0
406408,0
711444,0
1067535,0
430960,0
32272,0
786438,0
467837,0
1273704,0
282839,0
284848,0
271089,0
1168380,1
61946,0
1255255,0
1260740,0
487783,0
113563,0
1201465,1
813675,0
1101770,0
1116686,0
711843,0
777804,0
527081,0
207002,0
625698,0
1049868,1
1022472,0
898952,0
1031125,0
3178,0
364053,0
895536,0
213083,0
775515,0
880708,0
730358,0
919514,0
1129475,0
1003344,0
1034334,0
354719,0
732355,0
1044710,0
1004923,0
853292,0
94101,0
891426,1
312516,0
191403,0
50108,0
751883,0
555515,1
1027493,0
1295590,0
350927,0
959539,0
410416,0
336188,0
685448,0
909429,0
311983,0
421959,0
872248,0
277205,0
13796,0
26900,0
558699,0
338618,0
601851,0
1019473,0
908512,0
204918,0
1130343,0
843011,0
168146,0
329951,0
337851,0
245029,0
884004,0
428048,0
1046229,0
1057850,0
1257850,1
803818,0
1304928,0
1010845,0
940952,0
1292257,0
891983,0
336985,0
101445,0
338195,0
878211,0
109175,0
1140523,0
947187,0
737236,0
922490,0
1220854,1
416351,0
959757,0
617636,0
842468,0
176303,0
1190224,0
175710,0
1004943,0
276991,0
74153,0
344274,0
18487,1
442851,1
55809,0
652676,0
971580,1
1176667,0
268966,1
180557,0
602529,0
423971,0
638435,0
1119270,0
1095410,0
1031266,0
51528,0
584603,0
1266332,0
330440,0
675432,0
1161491,0
1257554,0
317087,0
24149,0
1011765,0
1235856,0
1266969,0
698321,0
842120,0
666553,0
1295967,0
502139,0
23289,0
449340,0
549299,0
373533,0
50467,0
334474,0
444591,0
74217,0
549862,0
563253,0
1244806,0
1097391,0
988805,0
46108,0
1266214,0
568983,0
1242684,0
830352,0
27192,0
411385,0
882239,0
329054,0
1266865,0
970512,0
513481,0
407854,0
722083,0
1003928,0
1039670,0
623682,0
969303,0
206127,0
347499,0
859073,0
447084,0
1236955,0
258926,0
576491,0
177724,0
1140449,0
958649,0
1120908,0
711125,0
1159850,0
282663,0
240127,0
92651,0
1007956,0
644419,0
424895,0
671051,0
747776,0
1196635,0
929070,0
266009,0
1169568,0
689905,1
818221,0
637390,0
987106,0
320248,0
766464,0
1212290,0
155598,0
7793,0
696841,0
1162490,1
422774,0
717880,0
1231271,0
583057,0
222305,0
1051297,0
961017,0
1220727,0
238965,0
668065,0
762942,0
280902,0
1286859,0
105236,0
335156,0
742466,0
437596,0
50620,0
1021220,0
1123867,0
627908,0
767855,0
690103,0
1244325,0
912036,1
19932,0
530363,0
919991,0
1113532,0
34100,0
833562,1
1104330,0
473566,1
55423,0
1261665,0
1050462,0
472817,0
304823,0
596950,0
35908,0
258405,1
941120,0
687242,0
53248,0
1058664,1
1245329,1
49909,0
129567,0
376615,0
656958,0
680684,0
147565,1
38961,0
337640,0
545082,0
100327,0
1183538,0
197972,0
216235,0
363115,0
1104435,0
1264485,0
214273,1
247976,0
352196,0
49151,0
820262,0
1293902,0
342743,0
579006,0
980841,0
634172,0
14716,0
126778,0
1216418,0
231742,0
662153,0
769802,0
162973,0
767440,0
1122649,0
528421,0
976221,0
730236,0
567658,0
94238,0
1250111,0
916704,0
42383,0
123103,0
1188740,0
1288389,0
92825,0
593950,0
1052671,0
1152083,0
480581,0
809072,1
1271431,0
978121,0
800530,0
249902,0
468997,0
1177100,0
1129683,0
188742,0
23913,0
227968,0
99986,0
1226275,0
179587,0
110850,0
416797,0
12976,0
698718,0
311053,0
1159213,0
843061,0
170189,0
337761,0
549705,0
442307,0
788852,0
1003977,0
940374,0
204374,0
843062,0
299469,0
1084652,0
795731,0
1170908,0
998053,0
874485,0
63108,0
948983,1
189229,0
948656,0
812649,0
674076,0
144203,0
318413,1
317114,0
532334,0
152490,1
1112856,1
964322,0
478724,0
577876,0
717715,0
719308,0
340568,1
1060545,0
706170,1
1104919,0
861050,0
735612,0
1090689,1
909707,0
762764,0
1019079,0
345343,0
716404,0
930683,0
342418,0
1169586,0
783412,0
827570,0
371407,0
1077396,0
952250,1
139540,0
1167570,0
430360,0
173157,0
612071,0
895150,0
501881,0
240602,0
1266338,0
368393,0
477232,0
1056487,0
16899,0
580997,1
739434,0
988886,0
1055604,0
231242,1
273439,0
222381,0
708069,0
1150546,0
905226,0
827593,0
1049819,0
659024,0
377380,0
865904,0
595235,0
1006795,1
880428,1
645145,0
861218,0
712597,0
1011538,0
382575,0
1287064,0
177788,0
1038197,0
1254195,0
386530,0
350468,0
272758,0
328951,0
810255,0
298824,0
644199,0
819071,0
195440,0
1217036,0
1057841,0
202810,0
204844,0
78450,0
554117,0
1166177,0
851357,0
805166,0
537685,0
1097306,0
695940,0
175171,0
331531,0
856263,0
646651,0
1199738,0
422657,0
46064,0
583348,1
191021,0
1084249,0
927239,0
1271247,0
456014,0
1253590,0
585105,0
1234638,0
96685,0
739765,0
684673,0
191830,0
386590,1
791480,0
273897,0
223413,0
1282054,0
216177,0
906993,0
260449,0
930238,0
445460,0
470878,0
428073,1
199929,0
103047,0
316217,0
921169,0
980063,0
193397,0
163231,0
1107005,0
124026,0
1284926,0
904255,0
922874,0
133458,0
211660,0
535322,1
661152,0
93320,0
978599,0
428059,0
862823,1
162558,0
1288619,0
357464,0
807111,0
74747,0
1229603,1
212442,0
1143780,1
403869,0
332131,0
1259981,0
51723,0
421438,0
1137520,0
873794,0
335461,0
612216,0
1209733,0
646637,0
1113722,0
804593,0
770315,0
548595,0
394330,0
231989,0
324399,0
1231463,0
1253359,0
762658,0
574965,0
384427,0
177374,0
675407,0
725773,0
97905,0
604963,0
1286095,0
1238979,0
439992,0
1070742,0
228351,0
601725,0
155757,0
269685,0
835554,0
1040561,1
363793,0
467166,0
503390,1
168353,0
709635,0
673377,0
424634,0
885629,0
1298106,0
1099737,0
379236,0
494354,0
60237,0
531572,0
1037380,0
817300,0
14450,0
227562,0
204175,0
200412,0
324555,0
38070,1
891041,0
971900,0
1049505,0
31497,0
149288,0
1134191,0
36750,0
92006,0
1265157,0
39832,1
216921,0
279184,0
279036,0
1184064,1
1016994,0
1053059,0
710256,0
90215,0
169660,0
236626,0
622888,0
1199794,0
1054681,0
111922,0
1070780,0
60456,1
863259,0
266041,1
373022,0
900890,0
927004,0
634328,0
1065941,0
912369,0
227126,0
272402,0
483518,0
556,0
731332,0
1291788,1
1019385,0
114295,0
570602,1
211705,1
692944,1
622349,0
221160,0
659953,0
536198,0
673837,0
16400,0
53590,0
22436,0
1032838,0
1190464,0
1178508,1
557906,0
786332,0
577138,0
706660,0
80821,0
820782,0
269576,0
465787,0
1270383,0
126954,0
217574,0
606641,0
190244,0
791871,0
826594,0
661808,0
336632,0
1273313,0
439049,0
1168875,0
282431,0
330799,0
49698,0
561554,0
1107752,0
1187526,0
508384,0
1137126,0
150486,0
74206,0
634820,0
1154121,0
675860,0
352190,0
650707,1
716620,0
957318,1
1281858,0
455925,0
930328,0
1185467,0
542157,0
543060,0
709799,0
518119,0
1141273,0
816801,0
44166,0
1085058,0
458432,1
1075037,0
709843,0
644939,0
720711,0
1195077,0
654181,0
1196913,0
474579,0
214838,0
1159017,0
997015,0
63852,0
491402,0
1269327,0
166243,0
1048416,0
1248018,0
1248674,0
270787,0
170179,0
442787,0
581159,0
1063051,0
16711,0
620778,0
202571,0
235124,0
1002452,0
259331,0
1170618,0
873064,0
828240,0
355379,0
674810,0
586726,0
498040,0
168036,0
222959,0
849607,0
800346,0
394132,0
1218406,0
516826,0
559621,1
1178591,0
298847,0
1283017,0
227542,0
1287796,0
222175,0
760485,0
636930,0
814747,0
168570,0
593720,0
1229927,0
686031,0
60385,0
386929,0
335763,0
520677,0
728666,0
511960,1
182047,0
581111,0
846693,0
568008,0
1285374,0
1221481,0
720353,0
767798,0
851694,1
199809,0
1001636,0
871099,0
5862,0
1305005,0
140804,0
1296619,0
1038780,0
1233165,0
920921,1
1102339,0
990270,0
697217,0
505583,0
1136158,0
263488,0
804868,0
824795,0
356986,0
321112,1
1010781,0
286436,0
1213412,0
974695,0
1069661,0
136900,0
618329,0
403148,0
403352,0
367508,0
447349,0
770260,0
15822,0
943737,0
999241,0
744889,0
90868,0
1031505,0
186644,0
1177546,0
618882,0
1202160,0
422725,0
1294710,0
367650,0
683983,0
976626,0
109443,0
657238,0
924109,0
288483,0
651554,0
574982,0
424950,0
526901,0
823872,0
346789,0
502957,0
1020337,0
388187,0
724244,0
908125,0
1280432,1
928312,0
409632,0
133195,0
814250,0
637987,0
837308,0
316156,0
874541,0
1132367,0
1080081,0
1273203,0
870492,0
150310,0
207582,0
1176380,0
354455,1
133910,0
959401,0
326134,0
419603,0
76802,0
1203884,0
793745,0
413756,0
628218,0
265621,0
1038820,0
1087128,1
359702,0
571009,0
1004603,0
433680,0
548614,0
377,0
220199,0
613327,1
765969,0
259167,0
46138,0
586151,0
963565,0
805563,1
163149,0
858150,0
783417,1
1047551,0
898854,0
1110426,0
88941,0
97164,0
866540,0
1033990,0
143845,0
1019331,0
624530,0
86880,0
43949,0
828250,0
1200852,0
167075,0
374503,0
45576,0
1237765,0
238671,0
662287,0
166340,0
1185093,0
519171,0
1131604,0
363824,0
933460,0
534737,0
1305870,0
483335,0
287425,0
31632,0
455184,0
1012393,0
880807,0
376388,0
200863,0
401355,0
435547,0
540520,0
896534,0
933981,0
544382,0
274191,0
798332,0
1249623,0
687967,0
374673,0
184992,1
775489,0
259333,0
1035304,0
102146,0
220128,0
400850,0
121133,0
345240,0
324859,0
76937,0
875694,0
355739,0
45625,0
582448,1
1017281,0
484395,1
470330,0
1212907,0
884946,0
1227233,0
23250,0
399681,0
363574,0
1183778,0
816425,1
1037878,0
1123881,0
238890,0
275575,0
134038,0
886187,0
657919,0
1249603,1
137454,0
178079,0
269096,0
771691,0
6056,0
946226,0
753973,0
437831,0
416002,0
519418,0
915839,0
826249,0
1250569,1
907778,0
281739,0
531119,0
885813,1
800268,0
750543,0
1014699,0
152421,0
265785,0
1268449,1
1263314,0
661007,0
546305,0
433538,1
886840,0
352788,1
752317,0
988379,0
40236,0
117334,0
992740,0
418469,0
572244,0
794279,0
394548,0
828030,1
637282,0
330640,0
421307,0
912376,0
663009,0
770376,0
293403,0
1045522,0
1135371,0
793997,0
631410,0
1025175,0
822016,0
370006,0
485039,0
770195,0
781562,0
548935,0
679307,0
1119364,0
35144,0
136095,0
1072522,1
288560,0
670263,0
660505,0
787762,0
1013225,0
158791,0
1238361,0
340210,0
993426,1
1085018,0
143698,0
1244421,0
858517,0
895035,0
1225998,0
459345,0
489212,0
1099328,0
833873,0
592849,0
896172,0
1062764,0
647169,0
1294666,0
413231,0
512467,0
1248115,0
1135908,0
1025481,0
1165010,0
1002513,0
1290931,0
1057739,0
14107,0
632035,0
474573,0
799038,0
498679,0
1014865,0
162135,0
40132,0
1010235,0
589458,0
213951,0
760222,0
1130939,1
915794,0
326260,0
546074,0
574104,0
522049,0
1100821,0
1023235,0
788853,0
1011585,0
714856,0
881408,0
891789,0
1273157,0
734889,0
1199089,0
29471,0
316628,0
514368,0
280266,0
779692,0
121437,0
131752,0
128461,0
1303748,0
586031,0
976004,0
546878,0
1214847,0
56467,0
248704,0
317172,0
873808,0
677394,0
972523,0
855118,0
903787,0
350775,0
983751,0
764458,0
529997,0
918791,0
515882,0
874729,0
453713,0
1275609,0
621038,0
580280,0
961107,0
922281,0
702235,0
1081146,0
58548,0
105431,0
1275027,0
1296385,0
858651,0
159761,0
194779,0
439222,0
902219,0
682776,1
1184797,0
201727,0
828414,0
832621,0
1167501,0
963442,0
459050,0
1231547,0
907909,0
995818,0
278582,0
608763,0
201254,0
854139,0
1275734,0
380309,0
104459,0
397395,0
338875,0
252277,0
287273,0
1115531,0
124010,0
711273,0
1020634,0
139700,0
1282494,0
1111687,0
371266,0
328177,0
965998,0
16386,0
163366,0
1252647,0
328493,0
1294280,0
375508,1
68377,0
705334,0
542064,0
1204547,0
149994,0
368656,0
79782,0
998866,0
686678,0
894168,0
1116440,0
1055891,0
618834,0
1132907,0
66079,0
615044,1
776062,0
349200,0
1038443,0
7166,1
188304,0
977344,0
1023827,0
641025,0
164160,0
251883,0
1166093,0
1002105,0
561908,0
602917,0
163114,0
201188,0
136416,0
1262953,0
700243,0
1107263,0
994687,0
1029702,0
583249,0
806209,0
958951,0
322116,0
9454,1
1212975,0
1105596,0
1160402,0
1106596,0
